date_start,date_end,n_test,target,model,acc,auc,f1,coin
2024-07-26 00:00:00+00:00,2024-08-24 00:00:00+00:00,30,target_direction,GBM_ordinal,0.36666666666666664,0.3955555555555555,0.17391304347826086,ADA
2024-07-26 00:00:00+00:00,2024-08-24 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5,0.38666666666666666,0.4444444444444444,ADA
2024-08-25 00:00:00+00:00,2024-09-23 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5333333333333333,0.43891402714932126,0.6111111111111112,ADA
2024-08-25 00:00:00+00:00,2024-09-23 00:00:00+00:00,30,target_direction,RF_ordinal,0.5333333333333333,0.5429864253393666,0.5333333333333333,ADA
2024-08-25 00:00:00+00:00,2024-09-23 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5,0.4796380090497738,0.5945945945945946,ADA
2024-08-25 00:00:00+00:00,2024-09-23 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5666666666666667,0.5520361990950227,0.6285714285714286,ADA
2024-09-24 00:00:00+00:00,2024-10-23 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5666666666666667,0.5203619909502263,0.48,ADA
2024-09-24 00:00:00+00:00,2024-10-23 00:00:00+00:00,30,target_direction,RF_ordinal,0.5333333333333333,0.48416289592760187,0.36363636363636365,ADA
2024-09-24 00:00:00+00:00,2024-10-23 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5,0.44796380090497745,0.4,ADA
2024-09-24 00:00:00+00:00,2024-10-23 00:00:00+00:00,30,target_direction,MLP_ordinal,0.36666666666666664,0.4389140271493213,0.3448275862068966,ADA
2024-10-24 00:00:00+00:00,2024-11-22 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.5291005291005291,0.45161290322580644,ADA
2024-10-24 00:00:00+00:00,2024-11-22 00:00:00+00:00,30,target_direction,RF_ordinal,0.4666666666666667,0.5026455026455026,0.4666666666666667,ADA
2024-10-24 00:00:00+00:00,2024-11-22 00:00:00+00:00,30,target_direction,GBM_ordinal,0.43333333333333335,0.42328042328042326,0.5142857142857142,ADA
2024-10-24 00:00:00+00:00,2024-11-22 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5,0.5026455026455027,0.5945945945945946,ADA
2024-11-23 00:00:00+00:00,2024-12-22 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.6333333333333333,0.6205357142857143,0.6666666666666666,ADA
2024-11-23 00:00:00+00:00,2024-12-22 00:00:00+00:00,30,target_direction,RF_ordinal,0.5,0.6071428571428571,0.5161290322580645,ADA
2024-11-23 00:00:00+00:00,2024-12-22 00:00:00+00:00,30,target_direction,GBM_ordinal,0.6666666666666666,0.7834821428571428,0.6875,ADA
2024-11-23 00:00:00+00:00,2024-12-22 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5333333333333333,0.5848214285714286,0.5882352941176471,ADA
2024-12-23 00:00:00+00:00,2025-01-21 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.53125,0.0,ADA
2024-12-23 00:00:00+00:00,2025-01-21 00:00:00+00:00,30,target_direction,RF_ordinal,0.6,0.625,0.45454545454545453,ADA
2024-12-23 00:00:00+00:00,2025-01-21 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5666666666666667,0.6919642857142857,0.38095238095238093,ADA
2024-12-23 00:00:00+00:00,2025-01-21 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4666666666666667,0.5089285714285714,0.4666666666666667,ADA
2025-01-22 00:00:00+00:00,2025-02-20 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.416289592760181,0.3333333333333333,ADA
